student_id,student_name,student_gpa,student_category,student_location,internship_id,company,title,internship_location,stipend,work_mode,similarity_score,success_probability
STU00740,Nikhil K. Goyal,8.16,female,Mumbai,INT00101,HDFC Bank,Cybersecurity Intern,Delhi,92686.0,On-site,0.5744867218787396,0.7729778852444148
STU00071,Nikhil T. Patel,6.55,general,Chennai,INT00070,Netflix,AI Research Intern,Chennai,143656.0,Hybrid,0.6300186575071589,0.6896578363409518
STU00403,Amit Iyer,8.56,general,Gurgaon,INT00144,KPMG,Product Management Intern,Ahmedabad,53557.0,On-site,0.6042238405819997,0.7279353667826761
STU00739,Riya J. Bansal,8.52,general,Gurgaon,INT00081,Zomato,Mobile App Developer Intern,Gurgaon,45109.0,Remote,0.5643807040807558,0.7876856548949703
STU00903,Aadhya K. Bansal,8.18,general,Kolkata,INT00167,Morgan Stanley,Full Stack Developer Intern,Delhi,116756.0,On-site,0.6264781828919399,0.6940557935827293
STU00891,Keya Aggarwal,7.73,general,Chennai,INT00062,Paytm,React Developer Intern,Bangalore,44482.0,On-site,0.5872103995396452,0.7526371753915764
STU00299,Riya Chopra,8.35,general,Delhi,INT00037,Swiggy,Machine Learning Intern,Pune,50945.0,Hybrid,0.6221481822400712,0.6993601466733467
STU00593,Nisha Q. Nair,8.65,general,Chennai,INT00135,TCS,Business Analyst Intern,Bangalore,36659.0,On-site,0.5666976409873161,0.7814017487987532
STU00565,Kavya Saxena,7.36,general,Pune,INT00058,Morgan Stanley,Backend Developer Intern,Pune,98309.0,Hybrid,0.6374670735480346,0.6751937540403637
STU00591,Fatima Saxena,8.35,female,Jaipur,INT00004,EY,Software Engineer Intern,Noida,70294.0,Hybrid,0.567638460103078,0.7799019339625327
STU00522,Pihu Iyer,6.74,general,Ahmedabad,INT00024,Ola,Data Analyst Intern,Jaipur,75338.0,On-site,0.6253135661655229,0.6931190839011159
STU00235,Aditi Gupta,7.56,general,Noida,INT00094,Infosys,Full Stack Developer Intern,Delhi,31559.0,On-site,0.6133907937599924,0.7108501847094686
STU00086,Advaith Gupta,7.98,general,Kolkata,INT00013,TCS,Full Stack Developer Intern,Kolkata,32004.0,Remote,0.5903455011009172,0.7447798036039819
STU00267,Aditya Jain,7.99,general,Jaipur,INT00152,PwC,Business Analyst Intern,Chennai,43890.0,Remote,0.6494713517577702,0.6548934315001643
STU00521,Ayaan Pandey,7.89,general,Pune,INT00188,BYJU'S,Android Developer Intern,Kolkata,73648.0,On-site,0.6336025857442736,0.6786591070931017
STU00354,Ananya D. Pandey,6.96,general,Delhi,INT00155,EY,Software Engineer Intern,Ahmedabad,75868.0,On-site,0.6082329889323499,0.7146329313000755
STU00198,Karan I. Saxena,8.19,general,Gurgaon,INT00178,JP Morgan,Data Science Intern,Bangalore,97728.0,Remote,0.591109760823989,0.7396952536760685
STU00287,Priya Jain,7.77,general,Bangalore,INT00119,JP Morgan,Full Stack Developer Intern,Noida,110395.0,On-site,0.5838853210309123,0.7502484185643598
STU00476,Neha Chauhan,8.28,general,Ahmedabad,INT00122,Amazon,Data Analyst Intern,Chennai,108477.0,On-site,0.5742037621523397,0.7643506383197246
STU00456,Suresh Yadav,7.94,general,Chennai,INT00008,Cognizant,Full Stack Developer Intern,Chennai,25638.0,On-site,0.591161138355416,0.7385980145661197
STU00774,Aarav C. Pandey,7.08,general,Ahmedabad,INT00177,JP Morgan,InfoSec Intern,Chennai,99132.0,On-site,0.5907739146863449,0.7391018088557029
STU00681,Ishaan Rajput,6.83,general,Gurgaon,INT00143,ICICI Bank,Product Management Intern,Gurgaon,85633.0,On-site,0.5934921068054954,0.7332587810529387
STU00835,Kartik R. Saxena,6.99,reserved,Pune,INT00182,ICICI Bank,Software Engineer Intern,Pune,108846.0,On-site,0.625578262638062,0.6849257731569773
STU00288,Sunita Patel,7.22,reserved,Chennai,INT00147,TCS,Web Developer Intern,Surat,44561.0,On-site,0.6354371813011871,0.6697145647157526
STU00874,Pari J. Pandey,8.11,general,Kolkata,INT00188,BYJU'S,Android Developer Intern,Kolkata,73648.0,On-site,0.5673558372101389,0.771773250960768
STU00669,Keya Nair,6.68,general,Noida,INT00130,HCL Technologies,Software Engineer Intern,Mumbai,25216.0,On-site,0.6056659962734916,0.7134209736479166
STU00343,Tara T. Mishra,7.33,general,Hyderabad,INT00013,TCS,Full Stack Developer Intern,Kolkata,32004.0,Remote,0.582704592820881,0.7473562660514415
STU00742,Vikram Yadav,9.06,female,Jaipur,INT00185,Tech Mahindra,Full Stack Developer Intern,Gurgaon,35849.0,On-site,0.570816545528197,0.7648181299196348
STU00314,Myra Chopra,8.71,general,Bangalore,INT00024,Ola,Data Analyst Intern,Jaipur,75338.0,On-site,0.5711197542734141,0.7638385803828093
STU00260,Geeta Thakur,7.54,reserved,Surat,INT00116,PhonePe,Data Analyst Intern,Delhi,51217.0,On-site,0.5827834327700531,0.7459651448939011
STU00937,Ira Goyal,8.08,rural,Gurgaon,INT00020,TCS,Full Stack Developer Intern,Kolkata,25812.0,On-site,0.5718445520660239,0.7618354837070062
STU00623,Vihaan Saxena,8.64,general,Bangalore,INT00045,Microsoft,Site Reliability Intern,Pune,91959.0,On-site,0.5708691800459091,0.7629225565921675
STU00081,Arnav Mittal,7.47,reserved,Surat,INT00003,BYJU'S,React Developer Intern,Hyderabad,78336.0,On-site,0.6263124703478307,0.679525560759775
STU00337,Sunita Nair,6.72,reserved,Gurgaon,INT00108,Goldman Sachs,Strategy Intern,Gurgaon,110539.0,On-site,0.6290581156085948,0.6753816586908258
STU00066,Ayaan N. Gupta,7.05,general,Ahmedabad,INT00198,Ola,Deep Learning Intern,Chennai,53119.0,Hybrid,0.5884976781194247,0.7361929105284639
STU00008,Kavya Iyer,7.84,reserved,Kolkata,INT00099,Axis Bank,Backend Developer Intern,Ahmedabad,64782.0,Hybrid,0.6311163918768321,0.6717436048556472
STU00931,Pooja Nair,8.17,reserved,Chennai,INT00121,Deloitte,UI/UX Designer Intern,Mumbai,83266.0,Hybrid,0.5657401124991549,0.7690521307049368
STU00596,Riya M. Joshi,7.17,female,Bangalore,INT00169,Google,Cloud Engineer Intern,Chennai,144491.0,Remote,0.5882511848798786,0.73457343795102
STU00482,Arjun F. Goyal,8.45,rural,Delhi,INT00110,Flipkart,Data Analyst Intern,Kolkata,76808.0,Hybrid,0.5996853649847118,0.7173786055665754
STU00358,Arnav Joshi,7.26,general,Hyderabad,INT00128,Axis Bank,Full Stack Developer Intern,Hyderabad,75074.0,On-site,0.6196802381428345,0.6872593460571155
STU00952,Kartik Jindal,7.2,general,Gurgaon,INT00114,ICICI Bank,InfoSec Intern,Kolkata,81207.0,On-site,0.6041689377281221,0.7100037985592719
STU00672,Tara K. Aggarwal,8.36,general,Pune,INT00088,Amazon,ML Engineer Intern,Pune,97486.0,On-site,0.55992521478097,0.776309076812781
STU00309,Dev Joshi,8.1,general,Bangalore,INT00053,Tech Mahindra,Software Engineer Intern,Bangalore,42405.0,On-site,0.6034803988571134,0.7106991151607317
STU00817,Karan L. Mehta,8.18,general,Kolkata,INT00055,Deloitte,Backend Developer Intern,Mumbai,41437.0,On-site,0.6045418858874735,0.7090797516277928
STU00233,Aditya Saxena,8.53,general,Ahmedabad,INT00192,KPMG,Business Analyst Intern,Chennai,57601.0,Hybrid,0.5600040984534508,0.7758433221898868
STU00495,Anaya Chauhan,8.31,rural,Noida,INT00020,TCS,Full Stack Developer Intern,Kolkata,25812.0,On-site,0.6223090861683771,0.6821266253299387
STU00803,Riya S. Singh,6.64,general,Kolkata,INT00148,Cognizant,Full Stack Developer Intern,Kolkata,37232.0,On-site,0.6057696935851058,0.7066585256419029
STU00388,Anika Chauhan,6.54,general,Mumbai,INT00089,KPMG,Data Science Intern,Chennai,53072.0,On-site,0.60750090280585,0.7039515965852343
STU00330,Krishna Thakur,7.24,rural,Hyderabad,INT00009,Netflix,Deep Learning Intern,Gurgaon,107760.0,On-site,0.5981529230059939,0.7178621123775628
STU00788,Ira Rajput,7.82,reserved,Chennai,INT00036,PwC,ML Engineer Intern,Chennai,62304.0,On-site,0.5729209030373976,0.7555592056994365
STU00641,Sara Singh,7.19,reserved,Jaipur,INT00069,JP Morgan,Software Engineer Intern,Bangalore,84654.0,Remote,0.6141613753958547,0.6935906681985772
STU00853,Daksh Nair,7.97,general,Ahmedabad,INT00132,Netflix,DevOps Engineer Intern,Ahmedabad,133120.0,On-site,0.6204799309805451,0.6840543729251676
STU00279,Rohan Singh,8.58,rural,Delhi,INT00184,Accenture,Product Designer Intern,Delhi,41315.0,Hybrid,0.5543672756509352,0.7829190897428968
STU00446,Aryan Pandey,8.36,rural,Jaipur,INT00197,Microsoft,Machine Learning Intern,Pune,116094.0,Remote,0.6366128815179226,0.6595147053977465
STU00294,Nisha Q. Shah,7.62,female,Chennai,INT00067,TCS,Software Engineer Intern,Delhi,34425.0,On-site,0.5886599688794008,0.731373191920571
STU00252,Vihaan Iyer,7.62,rural,Surat,INT00131,PhonePe,React Developer Intern,Chennai,50792.0,Hybrid,0.5824969239145841,0.740280003155493
STU00396,Dev Shah,8.35,rural,Pune,INT00180,Flipkart,Android Developer Intern,Pune,42269.0,On-site,0.5813874885647963,0.7418875557242215
STU00801,Rohan F. Chopra,7.62,general,Kolkata,INT00110,Flipkart,Data Analyst Intern,Kolkata,76808.0,Hybrid,0.6289463337373432,0.670200262600102
STU00873,Vikram Bansal,7.64,general,Pune,INT00155,EY,Software Engineer Intern,Ahmedabad,75868.0,On-site,0.575106371062207,0.7508655874746454
STU00244,Ajay Gupta,8.04,general,Bangalore,INT00180,Flipkart,Android Developer Intern,Pune,42269.0,On-site,0.5947136497873937,0.7206954893460354
STU00014,Ananya L. Goel,7.53,general,Pune,INT00148,Cognizant,Full Stack Developer Intern,Kolkata,37232.0,On-site,0.5743346731281376,0.7508284545362961
STU00610,Advaith Saxena,7.96,general,Noida,INT00130,HCL Technologies,Software Engineer Intern,Mumbai,25216.0,On-site,0.5941308289300347,0.7206471790590736
STU00350,Sunita R. Bansal,8.68,female,Delhi,INT00077,Netflix,ML Engineer Intern,Pune,88109.0,On-site,0.5663494786645762,0.7617892620630582
STU00939,Ishaan Singh,7.54,general,Noida,INT00053,Tech Mahindra,Software Engineer Intern,Bangalore,42405.0,On-site,0.5744313079301535,0.7492649523076726
STU00582,Kartik H. Nair,8.0,general,Noida,INT00139,Accenture,ML Engineer Intern,Noida,61596.0,Remote,0.5962838431193047,0.7158287458636071
STU00274,Aadhya Jain,8.58,general,Pune,INT00016,Paytm,Data Science Intern,Jaipur,75708.0,On-site,0.5644506624441189,0.7632894975646837
STU00131,Darsh Bansal,7.44,female,Ahmedabad,INT00048,Google,Data Science Intern,Ahmedabad,134459.0,On-site,0.6006892053187606,0.7087270312243121
STU00762,Pooja Goel,8.97,general,Jaipur,INT00044,Infosys,Strategy Intern,Chennai,39156.0,Remote,0.5565172747202478,0.7739644330548427
STU00158,Ananya Pandey,6.83,rural,Jaipur,INT00106,KPMG,Full Stack Developer Intern,Mumbai,77523.0,Remote,0.6078026869507923,0.696955419083883
STU00920,Saanvi Thakur,8.14,reserved,Kolkata,INT00121,Deloitte,UI/UX Designer Intern,Mumbai,83266.0,Hybrid,0.561341201954315,0.7661145164035952
STU00702,Arjun L. Saxena,7.8,rural,Delhi,INT00137,Wipro,Software Engineer Intern,Delhi,25404.0,Hybrid,0.5988562418093177,0.7094975134364226
STU00088,Myra Mehta,7.29,general,Delhi,INT00160,Deloitte,Software Engineer Intern,Surat,83149.0,On-site,0.6188565034886145,0.679469432517417
STU00529,Lata Agarwal,8.11,general,Pune,INT00067,TCS,Software Engineer Intern,Delhi,34425.0,On-site,0.5829426474293731,0.7332421932208681
STU00132,Aahan Jain,6.1,general,Gurgaon,INT00022,JP Morgan,InfoSec Intern,Pune,62507.0,Hybrid,0.6417813099015353,0.644628582914964
STU00415,Fatima H. Malhotra,9.32,rural,Kolkata,INT00134,Freshworks,Frontend Developer Intern,Gurgaon,60155.0,Remote,0.5533122060796536,0.777036606763311
STU00735,Reyansh D. Shah,8.11,general,Hyderabad,INT00061,TCS,Full Stack Developer Intern,Mumbai,46027.0,Hybrid,0.5765408331408125,0.7419233847250476
STU00916,Vikram Gupta,8.08,reserved,Delhi,INT00169,Google,Cloud Engineer Intern,Chennai,144491.0,Remote,0.5725491228166946,0.7477520920719304
STU00934,Riya Mishra,7.93,general,Noida,INT00159,Meta,Deep Learning Intern,Delhi,91362.0,On-site,0.5857160527319643,0.7271820776550202
STU00068,Anika Shah,7.12,general,Noida,INT00053,Tech Mahindra,Software Engineer Intern,Bangalore,42405.0,On-site,0.5872256047706864,0.7248094011043655
STU00462,Vikram Rajput,7.26,female,Ahmedabad,INT00145,Meta,Cloud Engineer Intern,Ahmedabad,100989.0,On-site,0.5784334899069363,0.737959581717872
STU00373,Saanvi Shah,8.08,general,Mumbai,INT00035,TCS,Product Management Intern,Pune,39272.0,Hybrid,0.5637403343304903,0.7598466603835436
STU00659,Rahul Jindal,7.48,general,Mumbai,INT00135,TCS,Business Analyst Intern,Bangalore,36659.0,On-site,0.5758708754470927,0.7415354859068493
STU00927,Kavya Mishra,6.79,female,Gurgaon,INT00064,McKinsey,Data Analyst Intern,Gurgaon,67936.0,Hybrid,0.6085155621953244,0.6925448527172775
STU00432,Neha Iyer,8.56,rural,Ahmedabad,INT00049,McKinsey,Data Science Intern,Bangalore,78465.0,On-site,0.5594167543368367,0.7656851420689026
STU00245,Vikram Sharma,8.07,reserved,Delhi,INT00154,ICICI Bank,Cybersecurity Intern,Ahmedabad,105528.0,On-site,0.604079530740243,0.6985726575820487
STU00747,Aditya Joshi,7.6,general,Chennai,INT00082,Amazon,ML Engineer Intern,Surat,141474.0,On-site,0.6015075654663213,0.7024183214816234
STU00709,Amit Rajput,8.05,general,Gurgaon,INT00199,HCL Technologies,Frontend Developer Intern,Mumbai,38715.0,On-site,0.6394405040282338,0.6454275174576054
STU00318,Rekha Chopra,6.72,general,Mumbai,INT00077,Netflix,ML Engineer Intern,Pune,88109.0,On-site,0.5934187433772088,0.7132542035462344
STU00854,Khushi Rajput,8.79,general,Surat,INT00008,Cognizant,Full Stack Developer Intern,Chennai,25638.0,On-site,0.6025702467723213,0.6995034257830008
STU00693,Pooja Goyal,8.88,reserved,Ahmedabad,INT00132,Netflix,DevOps Engineer Intern,Ahmedabad,133120.0,On-site,0.5674161622008007,0.7515446071910197
STU00573,Daksh Bansal,8.35,rural,Chennai,INT00076,Freshworks,Android Developer Intern,Mumbai,55342.0,On-site,0.5619767689208526,0.7589878957773093
STU00391,Arnav Patel,6.28,general,Bangalore,INT00197,Microsoft,Machine Learning Intern,Pune,116094.0,Remote,0.6574276415297097,0.6144451883162811
STU00269,Shaurya Kapoor,8.25,female,Jaipur,INT00025,Paytm,Deep Learning Intern,Pune,68780.0,On-site,0.5570984555164142,0.764320442145541
STU00760,Rohan Goel,8.78,reserved,Noida,INT00066,PwC,ML Engineer Intern,Delhi,50003.0,On-site,0.5734732364411619,0.7386831931600379
STU00137,Saanvi Goyal,7.8,rural,Mumbai,INT00177,JP Morgan,InfoSec Intern,Chennai,99132.0,On-site,0.6348998061689308,0.6465408131241694
STU00713,Anika N. Goel,8.32,general,Bangalore,INT00181,TCS,Backend Developer Intern,Bangalore,37398.0,Remote,0.5541848223268805,0.7675130951847757
STU00726,Ira Mittal,6.54,reserved,Ahmedabad,INT00131,PhonePe,React Developer Intern,Chennai,50792.0,Hybrid,0.6077434436987601,0.6867281202752524
STU00121,Aadhya Saxena,6.25,general,Jaipur,INT00074,TCS,Web Developer Intern,Jaipur,41727.0,On-site,0.595901172365823,0.7044061708014548
STU00262,Advaith B. Kumar,7.54,general,Delhi,INT00074,TCS,Web Developer Intern,Jaipur,41727.0,On-site,0.6021811496197358,0.694472121739271
STU00221,Aditi Tiwari,8.26,general,Noida,INT00007,HDFC Bank,InfoSec Intern,Ahmedabad,67310.0,On-site,0.622838834421057,0.6626812321403551
STU00687,Kavya I. Chauhan,8.14,general,Ahmedabad,INT00095,Freshworks,Data Analyst Intern,Ahmedabad,42953.0,On-site,0.5689370091028598,0.7430570908892619
STU00400,Aditya Goyal,7.32,rural,Pune,INT00156,TCS,Business Analyst Intern,Chennai,33979.0,On-site,0.5777988580087916,0.7295238827602546
STU00850,Pari Mittal,7.73,rural,Hyderabad,INT00103,Flipkart,Data Analyst Intern,Bangalore,57222.0,On-site,0.5727073020832077,0.7370097761015969
STU00410,Amit Goyal,9.11,general,Gurgaon,INT00161,Apple,Backend Developer Intern,Jaipur,130703.0,Remote,0.5819970709824147,0.7222818630831075
STU00053,Fatima S. Patel,8.51,general,Pune,INT00061,TCS,Full Stack Developer Intern,Mumbai,46027.0,Hybrid,0.6241570622773985,0.6589234478502781
STU00771,Daksh Joshi,8.28,general,Mumbai,INT00142,PwC,Graphic Designer Intern,Pune,47167.0,On-site,0.5942809525637816,0.703727746201258
STU00897,Priya Patel,9.0,general,Delhi,INT00150,Flipkart,Deep Learning Intern,Jaipur,54142.0,On-site,0.5741005896939545,0.7330754019362145
STU00181,Shaurya Mishra,7.48,general,Ahmedabad,INT00090,Amazon,Backend Developer Intern,Ahmedabad,137637.0,On-site,0.5739604149061932,0.7330205764445443
STU00443,Sunita Tiwari,8.0,reserved,Kolkata,INT00188,BYJU'S,Android Developer Intern,Kolkata,73648.0,On-site,0.5702378093593782,0.7378355126279562
STU00945,Nikhil Saxena,8.58,general,Hyderabad,INT00036,PwC,ML Engineer Intern,Chennai,62304.0,On-site,0.5499126595930325,0.7675293815311808
STU00655,Arnav Kapoor,7.98,general,Ahmedabad,INT00007,HDFC Bank,InfoSec Intern,Ahmedabad,67310.0,On-site,0.6304543091320308,0.6465049445028337
STU00555,Shaurya Chauhan,8.16,general,Pune,INT00164,Cognizant,Software Engineer Intern,Mumbai,49568.0,Remote,0.5765526312555628,0.7273556554924812
STU00386,Rohan Thakur,7.23,general,Chennai,INT00051,Amazon,Full Stack Developer Intern,Chennai,100232.0,Remote,0.5868825589989027,0.7115513955868851
STU00763,Arnav Pandey,7.81,female,Surat,INT00022,JP Morgan,InfoSec Intern,Pune,62507.0,Hybrid,0.5840841500752324,0.7156133788788226
STU00417,Anika Jindal,7.73,general,Kolkata,INT00166,Google,Software Engineer Intern,Gurgaon,122179.0,Remote,0.5777108501445909,0.7247424209822451
STU00085,Rahul Z. Malhotra,6.81,general,Gurgaon,INT00143,ICICI Bank,Product Management Intern,Gurgaon,85633.0,On-site,0.6121286694865737,0.6728704502545363
STU00653,Ravi L. Singh,7.6,rural,Pune,INT00043,EY,Strategy Intern,Bangalore,57408.0,On-site,0.5693388907524126,0.7370313969661206
STU00725,Vihaan Malhotra,7.65,general,Mumbai,INT00019,Deloitte,Business Analyst Intern,Mumbai,48352.0,On-site,0.6259750288124877,0.6519813194437379
STU00975,Suresh Kapoor,7.68,general,Gurgaon,INT00166,Google,Software Engineer Intern,Gurgaon,122179.0,Remote,0.5858428826045133,0.7118907044574013
STU00589,Ajay H. Goel,7.28,general,Bangalore,INT00181,TCS,Backend Developer Intern,Bangalore,37398.0,Remote,0.6028720833407675,0.6857029899544325
STU00828,Keya Pandey,7.72,general,Noida,INT00130,HCL Technologies,Software Engineer Intern,Mumbai,25216.0,On-site,0.5818033980071202,0.7171663258710017
STU00676,Aadhya Joshi,8.05,rural,Gurgaon,INT00116,PhonePe,Data Analyst Intern,Delhi,51217.0,On-site,0.59093222998744,0.7017270461459675
STU00599,Kartik Verma,7.92,general,Hyderabad,INT00197,Microsoft,Machine Learning Intern,Pune,116094.0,Remote,0.5601148707028043,0.7476165927914932
STU00087,Pooja Mishra,8.91,general,Hyderabad,INT00094,Infosys,Full Stack Developer Intern,Delhi,31559.0,On-site,0.5476831087317178,0.7661502027605192
STU00095,Fatima Q. Chopra,8.25,general,Chennai,INT00156,TCS,Business Analyst Intern,Chennai,33979.0,On-site,0.5550881133605006,0.7549050516814633
STU00042,Lata Agarwal,7.35,female,Hyderabad,INT00022,JP Morgan,InfoSec Intern,Pune,62507.0,Hybrid,0.6159537017903567,0.66358099807835
STU00150,Priya Kumar,6.74,general,Ahmedabad,INT00039,PhonePe,Frontend Developer Intern,Chennai,52977.0,On-site,0.6001310933623552,0.6870035749820187
STU00127,Sita Patel,8.06,general,Jaipur,INT00150,Flipkart,Deep Learning Intern,Jaipur,54142.0,On-site,0.5902197308749851,0.7018299198296881
STU00898,Anika Kumar,6.3,general,Gurgaon,INT00134,Freshworks,Frontend Developer Intern,Gurgaon,60155.0,Remote,0.6007437247879599,0.6860337985788187
STU00944,Aryan Jain,8.15,female,Gurgaon,INT00135,TCS,Business Analyst Intern,Bangalore,36659.0,On-site,0.5661310220382104,0.7379064666860953
STU00822,Advaith Tiwari,8.33,rural,Ahmedabad,INT00136,PhonePe,iOS Developer Intern,Chennai,58638.0,Hybrid,0.5678097873396042,0.7348486423663816
STU00057,Pooja Goel,7.13,general,Hyderabad,INT00078,Cognizant,Software Engineer Intern,Mumbai,38394.0,On-site,0.6225470874914462,0.6524728194898257
STU00729,Rohan Agarwal,7.66,female,Noida,INT00155,EY,Software Engineer Intern,Ahmedabad,75868.0,On-site,0.5730713595215998,0.7263714652705329
STU00559,Nisha Verma,6.25,general,Pune,INT00011,Meta,Backend Developer Intern,Pune,92363.0,On-site,0.6641371680432686,0.5894086661550465
STU00639,Atharv Mittal,8.08,general,Jaipur,INT00001,Infosys,Full Stack Developer Intern,Jaipur,25976.0,Hybrid,0.6154097170064039,0.6624596839917148
STU00231,Ira Tiwari,7.57,general,Jaipur,INT00047,Apple,Full Stack Developer Intern,Surat,143532.0,On-site,0.5898812053507545,0.7005252789582914
STU00016,Aahan Mishra,7.37,rural,Mumbai,INT00032,Goldman Sachs,Security Analyst Intern,Mumbai,109429.0,On-site,0.5792658277438241,0.7160231298204172
STU00061,Keya T. Gupta,7.87,general,Chennai,INT00140,Freshworks,Android Developer Intern,Surat,53369.0,Remote,0.5670270528628547,0.7343660510054013
STU00516,Rohan Malhotra,9.21,rural,Kolkata,INT00012,TCS,Backend Developer Intern,Hyderabad,38824.0,On-site,0.5468897225030372,0.7643199738617941
STU00116,Suresh A. Bansal,8.22,rural,Bangalore,INT00173,Netflix,Backend Developer Intern,Bangalore,112748.0,Remote,0.5513258696899146,0.7576514731347144
STU00514,Neha Malhotra,6.8,general,Jaipur,INT00069,JP Morgan,Software Engineer Intern,Bangalore,84654.0,Remote,0.5786647855623945,0.7163232071070922
STU00355,Harsh Rajput,6.54,general,Hyderabad,INT00197,Microsoft,Machine Learning Intern,Pune,116094.0,Remote,0.5897432366664739,0.6991442096030613
STU00618,Ira Thakur,8.73,general,Hyderabad,INT00042,Paytm,Data Analyst Intern,Chennai,64524.0,On-site,0.5690662662307548,0.7299121849064192
STU00976,Diya Mishra,8.8,rural,Surat,INT00189,KPMG,ML Engineer Intern,Bangalore,47882.0,On-site,0.5390597987888928,0.7747336801037642
STU00344,Diya Jain,6.04,general,Mumbai,INT00177,JP Morgan,InfoSec Intern,Chennai,99132.0,On-site,0.610596238920764,0.6670214161919666
STU00537,Vihaan Pandey,8.35,general,Gurgaon,INT00086,PhonePe,Android Developer Intern,Gurgaon,76415.0,On-site,0.5658674086265233,0.7334507226296195
STU00381,Vivaan R. Pandey,8.08,general,Bangalore,INT00152,PwC,Business Analyst Intern,Chennai,43890.0,Remote,0.5906230051698815,0.6960678757787799
STU00630,Suresh Verma,7.7,general,Surat,INT00062,Paytm,React Developer Intern,Bangalore,44482.0,On-site,0.5680123777548574,0.7298642405416456
STU00442,Fatima K. Rajput,8.49,reserved,Mumbai,INT00137,Wipro,Software Engineer Intern,Delhi,25404.0,Hybrid,0.5616928664243308,0.7388024746740419
STU00611,Reyansh Bansal,7.45,general,Bangalore,INT00187,Tech Mahindra,Software Engineer Intern,Ahmedabad,37157.0,Remote,0.5650593915674484,0.7330575631372174
STU00301,Darsh Mittal,7.25,general,Hyderabad,INT00174,Wipro,Web Developer Intern,Bangalore,27112.0,On-site,0.5687539969744456,0.727286289590935
STU00242,Saanvi Iyer,8.69,reserved,Noida,INT00115,Ola,Web Developer Intern,Gurgaon,45467.0,Remote,0.5843381698033572,0.7039095756779299
STU00893,Pooja Nair,7.37,general,Bangalore,INT00001,Infosys,Full Stack Developer Intern,Jaipur,25976.0,Hybrid,0.5830407629287132,0.7058257144285045
STU00067,Karan Verma,6.24,general,Jaipur,INT00067,TCS,Software Engineer Intern,Delhi,34425.0,On-site,0.6056118227663425,0.6711974841994309
STU00044,Aryan T. Singh,7.97,general,Ahmedabad,INT00119,JP Morgan,Full Stack Developer Intern,Noida,110395.0,On-site,0.5870543412840207,0.6989505434238721
STU00612,Aryan Chopra,7.0,general,Noida,INT00161,Apple,Backend Developer Intern,Jaipur,130703.0,Remote,0.6073586071075197,0.6683138572812362
STU00089,Fatima Mittal,8.28,reserved,Delhi,INT00040,Accenture,Business Analyst Intern,Delhi,47476.0,On-site,0.5552007404529329,0.7460997249334197
STU00524,Ajay Agarwal,6.01,general,Chennai,INT00188,BYJU'S,Android Developer Intern,Kolkata,73648.0,On-site,0.6260962157811503,0.6393975996209131
STU00135,Sita Goel,6.68,general,Hyderabad,INT00196,Tech Mahindra,Full Stack Developer Intern,Hyderabad,32253.0,On-site,0.6071127002520657,0.6675037754203648
STU00228,Fatima Malhotra,7.08,general,Ahmedabad,INT00135,TCS,Business Analyst Intern,Bangalore,36659.0,On-site,0.5708258814084376,0.7215411686300973
STU00692,Priya Tiwari,7.36,general,Delhi,INT00035,TCS,Product Management Intern,Pune,39272.0,Hybrid,0.5648300548807227,0.7305258570504435
STU00115,Aryan Jain,7.14,rural,Surat,INT00057,Freshworks,AI Research Intern,Hyderabad,42547.0,Hybrid,0.5803877706941842,0.7071568454390414
STU00833,Anika Singh,7.61,reserved,Noida,INT00134,Freshworks,Frontend Developer Intern,Gurgaon,60155.0,Remote,0.6221314434996881,0.643932435074223
STU00969,Tara Goyal,7.49,general,Noida,INT00063,Google,Cloud Engineer Intern,Pune,88330.0,On-site,0.5622563318478913,0.7337095368616864
STU00614,Nikhil Pandey,8.2,general,Delhi,INT00167,Morgan Stanley,Full Stack Developer Intern,Delhi,116756.0,On-site,0.5555803936657806,0.7435509107039514
STU00808,Khushi Kapoor,6.57,general,Pune,INT00075,HCL Technologies,Frontend Developer Intern,Noida,40202.0,On-site,0.6132198023568671,0.6569219103877453
STU00728,Atharv Goel,7.74,general,Hyderabad,INT00161,Apple,Backend Developer Intern,Jaipur,130703.0,Remote,0.6178076627595969,0.6495213805419543
STU00464,Ayaan Kumar,6.13,reserved,Pune,INT00182,ICICI Bank,Software Engineer Intern,Pune,108846.0,On-site,0.6676923395257801,0.5745997624837134
STU00815,Amit V. Iyer,7.37,general,Kolkata,INT00021,Tech Mahindra,Backend Developer Intern,Kolkata,32304.0,On-site,0.5694551589295901,0.721867445109799
STU00365,Khushi M. Goel,7.18,general,Bangalore,INT00085,HCL Technologies,Frontend Developer Intern,Bangalore,25622.0,On-site,0.5719232954839814,0.7177194645654593
STU00711,Krishna Iyer,8.39,reserved,Hyderabad,INT00051,Amazon,Full Stack Developer Intern,Chennai,100232.0,Remote,0.5447943569378314,0.7583238544446782
STU00656,Sara Goel,7.08,rural,Chennai,INT00198,Ola,Deep Learning Intern,Chennai,53119.0,Hybrid,0.5970613175565949,0.6797246558093135
STU00018,Shaurya E. Kumar,7.71,female,Kolkata,INT00062,Paytm,React Developer Intern,Bangalore,44482.0,On-site,0.634679482882001,0.6230922134306948
STU00912,Saanvi Kapoor,8.56,general,Ahmedabad,INT00184,Accenture,Product Designer Intern,Delhi,41315.0,Hybrid,0.5473142083317089,0.7540303133706957
